Year,Type,Fund_Name,Assets,Liabilities,Active_Male,Active_Female,Retired_Members,Active_Members,Position,Funding
2016,Police,Princeton Police Pension Fund,7978388.41,10202928.48,16,0,3,16,-2224540.07,0.781970434
2016,Police,Prospect Heights Police Pension Fund,13682604.11,19661687.51,14,2,7,16,-5979083.4,0.695901819
2016,Police,Quincy Police Pension Fund,34691356.61,65361456.45,22,0,5,22,-30670099.84,0.530761683
2016,Police,Rantoul Police Pension Fund,17530298.64,26593121.99,56,14,58,70,-9062823.35,0.659204235
2016,Police,Richton Park Police Pension Fund,13623637.05,23348487.19,28,2,13,30,-9724850.14,0.58349121
2016,Police,River Forest Police Pension Fund,21625994.41,39099012.99,27,2,17,29,-17473018.58,0.553108448
2016,Police,River Grove Police Pension Fund,8152155.77,24642452.5,25,4,29,29,-16490296.73,0.33081755
2016,Police,Riverdale Police Pension Fund,15073438.69,37328768.56,21,2,15,23,-22255329.87,0.403802195
2016,Police,Riverside Police Pension Fund,9072447.35,24462480.4,22,4,20,26,-15390033.05,0.370871931
2016,Police,Robbins Police Pension Fund,372357.16,1648598.97,18,1,13,19,-1276241.81,0.225862788
2016,Police,Robinson Police Pension Fund,5165430.36,7152475.04,0,0,3,0,-1987044.68,0.722187821
2016,Police,Rochelle Police Pension Fund,11550300.08,16291710.39,12,0,2,12,-4741410.31,0.708967923
2016,Police,Rock Falls Police Pension Fund,7269961.03,13371884.72,18,1,11,19,-6101923.69,0.54367512
2016,Police,Rock Island Police Pension Fund,33994271.32,84609829.12,18,2,15,20,-50615557.8,0.401776858
2016,Police,Rockford Police Pension Fund,187981222.5,324954214.7,80,3,58,83,-136972992.1,0.578485258
2016,Police,Rockton Police Pension Fund,4411923.97,5695882.04,259,31,202,290,-1283958.07,0.774581345
2016,Police,Rolling Meadows Police Pension Fund,38990707.12,70440426.39,12,3,0,15,-31449719.27,0.553527415
2016,Police,Romeoville Police Pension Fund,35947283.74,53092067.62,46,3,37,49,-17144783.88,0.677074474
2016,Police,Roscoe Police Pension Fund,3248138.14,6144544.45,57,5,17,62,-2896406.31,0.528621473
2016,Police,Roselle Police Pension Fund,24598779.58,40449859.92,11,1,3,12,-15851080.34,0.608130155
2016,Police,Round Lake Beach Police Pension Fund,19905961,27397622.93,22,4,23,26,-7491661.93,0.726557959
2016,Police,Round Lake Park Police Pension Fund,1798970,8321908.22,35,5,10,40,-6522938.22,0.216172776
2016,Police,Round Lake Police Pension Fund,6521581.71,10314016.2,12,1,3,13,-3792434.49,0.632302838
2016,Police,Salem Police Pension Fund,5455556.18,11265223.01,23,4,5,27,-5809666.83,0.484283016
2016,Police,Sandwich Police Pension Fund,4452354.03,8977386.21,13,2,8,15,-4525032.18,0.495952154
2016,Police,Sauk Village Police Pension Fund,5842599.42,13249434.11,15,1,4,16,-7406834.69,0.440969733
2016,Police,Savanna Police Pension Fund,1990439,4689175.47,19,1,10,20,-2698736.47,0.424475265
2016,Police,Schaumburg Police Pension Fund,102209867.2,169483476.7,7,0,5,7,-67273609.46,0.603066855
2016,Police,Schiller Park Police Pension Fund,17421167.55,38122071.06,90,17,86,107,-20700903.51,0.456983765
2016,Police,Shelbyville Police Pension Fund,2354474.74,4731735.78,32,0,20,32,-2377261.04,0.497592184
2016,Police,Shiloh Police Pension Fund,4720303.12,5868116.24,6,1,3,7,-1147813.12,0.804398367
2016,Police,Shorewood Police Pension Fund,12318648.37,13482555.34,18,0,0,18,-1163906.97,0.913673118
2016,Police,Silvis Police Pension Fund,6311801.09,11968053.79,23,2,6,25,-5656252.7,0.527387427
2016,Police,Skokie Police Pension Fund,83540625.44,134965963,14,1,9,15,-51425337.52,0.618975508
2016,Police,South Barrington Police Pension Fund,9026027.26,14511733.52,102,14,84,116,-5485706.26,0.621981326
2016,Police,South Beloit Police Pension Fund,3454636.45,5479460.75,16,0,6,16,-2024824.3,0.630470152
2016,Police,South Chicago Heights Police Pension Fund,3690875.67,6388132.86,11,3,2,14,-2697257.19,0.577770649
2016,Police,South Elgin Police Pension Fund,14399511.65,23887794.82,8,0,3,8,-9488283.17,0.602797862
2016,Police,South Holland Police Pension Fund,24645887.51,36445492.91,30,2,7,32,-11799605.4,0.676239654
2016,Police,Spring Grove Police Pension Fund,2631397.39,5133839.74,39,6,16,45,-2502442.35,0.512559317
2016,Police,Spring Valley Police Pension Fund,4243226.38,6100662.42,6,1,3,7,-1857436.04,0.695535351
2016,Police,Springfield Police Pension Fund,148327456.5,274310222.3,9,1,3,10,-125982765.8,0.54072887
2016,Police,St Charles Police Pension Fund,32259777.66,57711526.66,197,57,192,254,-25451749,0.558983266
2016,Police,Staunton Police Pension Fund,1061690.1,2396719.45,45,7,24,52,-1335029.35,0.442976378
2016,Police,Steger Police Pension Fund,6194490.46,9291204.13,6,0,2,6,-3096713.67,0.666704807
2016,Police,Sterling Police Pension Fund,13530400.32,22670734.16,13,2,8,15,-9140333.84,0.596822327
2016,Police,Stickney Police Pension Fund,5477996,17536774.31,18,4,19,22,-12058778.31,0.312371928
2016,Police,Stone Park Police Pensionfund,3758668.2,18379091.83,14,2,11,16,-14620423.63,0.204507831
2016,Police,Streamwood Police Pension Fund,46048438.28,62586155.09,12,1,9,13,-16537716.81,0.73576078
2016,Police,Streator Police Pension Fund,10303876.04,20210789.09,52,5,34,57,-9906913.05,0.509820571
2016,Police,Sugar Grove Police Pension Fund,3192954.17,7629456.16,25,0,15,25,-4436501.99,0.418503508
2016,Police,Summit Police Pension Fund,9766665.03,30072390.16,10,1,2,11,-20305725.13,0.324771825
2016,Police,Swansea Police Pension Fund,10770347.8,13026881.9,27,2,15,29,-2256534.1,0.826778648
2016,Police,Sycamore Police Pension Fund,12499986.59,19392736.74,18,2,8,20,-6892750.15,0.64457053
2016,Police,Taylorville Police Pension Fund,6912011.07,10844751.23,25,5,12,30,-3932740.16,0.637360039
2016,Police,Tinley Park Police Pension Fund,62221363.37,82695651.62,20,0,12,20,-20474288.25,0.752413968
2016,Police,Troy Police Pension Fund,7611014.82,10025945.35,69,7,31,76,-2414930.53,0.759131888
2016,Police,University Park Policemens Pension Fund,7194991.36,11537903.33,19,1,6,20,-4342911.97,0.623596086
2016,Police,Urbana Police Pension Fund,37143517.01,50154018.48,17,1,5,18,-13010501.47,0.740589052
2016,Police,Vandalia Police Pension Fund,4621401.89,7713311.39,50,8,26,58,-3091909.5,0.599146288
2016,Police,Venice Police Pension Fund,424909.49,1618893.92,11,1,7,12,-1193984.43,0.262469013
2016,Police,Vernon Hills Police Pension Fund,41658331.5,50734337.43,4,0,1,4,-9076005.93,0.821107235
2016,Police,Villa Park Police Pension Fund,27223507.68,48821342.48,34,9,17,43,-21597834.8,0.557614893
2016,Police,Warrenville Police Pension Fund,17719636.24,23796504.64,34,3,30,37,-6076868.4,0.744631891
2016,Police,Washington Park Police Pension Fund,1806294.38,3529680.2,28,3,9,31,-1723385.82,0.511744486
2016,Police,Washington Police Pension Fund,7123131.82,11772474.46,0,0,7,0,-4649342.64,0.605066662
2016,Police,Waterloo Police Pension Fund,5392671.22,7590339.98,19,1,10,20,-2197668.76,0.710465043
2016,Police,Watseka Police Pension Fund,2836248.02,8332559.87,13,1,3,14,-5496311.85,0.340381355
2016,Police,Wauconda Police Pension Fund,12226656.85,21106420.12,8,1,7,9,-8879763.27,0.57928615
2016,Police,Waukegan Police Pension Fund,83676762.46,169177664.1,22,2,6,24,-85500901.59,0.494608806
2016,Police,Wayne Police Pension Fund,2040004.54,4430112.72,136,14,82,150,-2390108.18,0.460485922
2016,Police,West Chicago Police Pension Fund,26823342.38,45637400.02,5,0,2,5,-18814057.64,0.587749135
2016,Police,West Dundee Police Pension Fund,10589297.19,19075544.26,42,3,20,45,-8486247.07,0.555124249
2016,Police,Westchester Police Pension Fund,26422050.77,42134753.5,16,2,10,18,-15712702.73,0.627084499
2016,Police,Western Springs Police Pension Fund,14626564.36,25308095.52,26,2,22,28,-10681531.16,0.577940144
2016,Police,Westmont Police Pension Fund,27577329.44,56883515.27,16,4,21,20,-29306185.83,0.484803538
2016,Police,Wheaton Police Pension Fund,50419794.67,78973684.88,36,2,27,38,-28553890.21,0.638437914
2016,Police,Wheeling Police Pension Fund,49474023.11,73007147.6,56,11,38,67,-23533124.49,0.677659993
2016,Police,Willow Springs Police Pension Fund,1708189.57,9762113.61,56,4,35,60,-8053924.04,0.174981529
2016,Police,Willowbrook Police Pension Fund,20112114.98,27778347.6,8,1,6,9,-7666232.62,0.724021287
2016,Police,Wilmette Police Pension Fund,44534036.92,63648053.79,20,3,11,23,-19114016.87,0.699692045
2016,Police,Wilmington Police Pension Fund,4789051.56,8278309.58,39,7,33,46,-3489258.02,0.578505976
2016,Police,Winfield Police Pension Fund,8309273.27,17439522.02,12,1,3,13,-9130248.75,0.476462214
2016,Police,Winnetka Police Pension Fund,27502442.38,36526901.12,16,0,8,16,-9024458.74,0.752936645
2016,Police,Winthrop Harbor Police Pension Fund,3878613.15,5025447.77,25,2,21,27,-1146834.62,0.77179454
2016,Police,Wood Dale Police Pension Fund,23181075.15,37910577.84,9,0,2,9,-14729502.69,0.611467207
2016,Police,Wood River Police Pension Fund,9732701.85,15997666.09,31,4,13,35,-6264964.24,0.60838261
2016,Police,Woodridge Police Pension Fund,33953073.17,61843824.76,17,1,12,18,-27890751.59,0.549013152
2016,Police,Woodstock Police Pension Fund,19768412.53,31055156.03,47,4,34,51,-11286743.5,0.636558146
2016,Police,Worth Police Pension Fund,10830554.05,26043840.42,35,2,16,37,-15213286.37,0.415858563
2016,Police,Yorkville Police Pension Fund,7275230.19,16790230.2,25,1,19,26,-9515000.01,0.433301396
2016,Police,Zion Police Pension Fund,28383325.82,49717333.93,27,3,6,30,-21334008.11,0.570893964
2016,Fire,Addison Firefighters Pension Fund,44849055.84,72607444.58,49,0,40,49,-27758388.74,0.61769225
2016,Fire,Algonquin Lake In The Hills FPD Pension Fund,20294079.31,26073926.9,43,2,7,45,-5779847.59,0.778328458
2016,Fire,Alsip Firefighters Pension Fund,24306496.95,42687919.85,34,1,17,35,-18381422.9,0.569399892
2016,Fire,Alton Firefighters Pension Fund,19760989.42,65104077.03,43,0,53,43,-45343087.61,0.303529215
2016,Fire,Anna Firefighters Pension Fund,1911757.73,4219638.19,1,0,4,1,-2307880.46,0.453062003
2016,Fire,Arlington Heights Firefighters Pension Fund,98949377.83,137318790.1,102,4,59,106,-38369412.28,0.720581486
2016,Fire,Atwood FPD Firefighters Pension Fund,-5205.79,84846.08,0,0,0,0,-90051.87,-0.061355693
2016,Fire,Aurora Firefighters Pension Fund,154735270.1,283621005.1,186,2,140,188,-128885735,0.545570558
2016,Fire,Barrington Firefighters Pension Fund,16410349.44,18300445.11,19,0,4,19,-1890095.67,0.896718596
2016,Fire,Bartlett FPD Firefighters Pension Fund,16840801.75,24531825.52,41,1,3,42,-7691023.77,0.686487915
2016,Fire,Batavia Firefighters Pension Fund,15940594.43,22458101.09,19,1,9,20,-6517506.66,0.709792621
2016,Fire,Beach Park FPD Firefighters Pension Fund,1271267.09,1834763.06,6,0,0,6,-563495.97,0.692878071
2016,Fire,Beardstown Firefighters Pension Fund,1032975.51,1773876.71,3,0,2,3,-740901.2,0.582326553
2016,Fire,Belleville Firefighters Pension Fund,26585855.86,61922884.32,60,3,39,63,-35337028.46,0.429338138
2016,Fire,Bellwood Firefighters Pension Fund,22893034.65,36422520.5,25,0,23,25,-13529485.85,0.628540648
2016,Fire,Belvidere Firefighters Pension Fund,14406889.02,24455983.73,29,0,13,29,-10049094.71,0.589094644
2016,Fire,Bement FPD Firefighters Pension Fund,305680.35,768033.3,0,0,2,0,-462352.95,0.398004032
2016,Fire,Bensenville Firefighters Pension Fund,10871031.1,28246284.26,21,1,18,22,-17375253.16,0.384865882
2016,Fire,Benton Firefighters Pension Fund,3772970.41,4413428.65,6,0,2,6,-640458.24,0.854884198
2016,Fire,Berwyn Firefighters Pension Fund,52914949.4,90074914.15,79,1,43,80,-37159964.75,0.587454897
2016,Fire,Bloomingdale FPD Firefighters Pension Fund,28396677,43630312.99,43,0,20,43,-15233635.99,0.650847428
2016,Fire,Bloomington Firefighters Pension Fund,52877100.88,105611122.9,107,1,54,108,-52734022.05,0.500677385
2016,Fire,Blue Island Firefighters Pension Fund,5203657.29,23066437.31,25,0,14,25,-17862780.02,0.225594322
2016,Fire,Bolingbrook Firefighters Pension Fund,49922572.06,90851773.22,79,7,35,86,-40929201.16,0.549494746
2016,Fire,Bourbonnais FPD Firefighters Pension Fund,2003655.48,2867433.73,11,1,0,12,-863778.25,0.698762611
2016,Fire,Bradley Firefighters Pension Fund,788456.57,1558605.83,6,1,0,7,-770149.26,0.505872976
2016,Fire,Bridgeview Firefighters Pension Fund,23664542.47,45956798.32,24,1,22,25,-22292255.85,0.514930181
2016,Fire,Bristol-Kendall Firefighter's Pension Fund,403170.89,398370.27,1,0,0,1,4800.62,1.012050648
2016,Fire,Broadview Firefighters Pension Fund,19808382.46,38280502.68,26,2,27,28,-18472120.22,0.517453562
2016,Fire,Brookfield Firefighters Pension Fund,15569744.68,22923320.44,24,0,7,24,-7353575.76,0.679209834
2016,Fire,Buffalo Grove Firefighters Pension Fund,55506736.64,71114917.67,53,2,28,55,-15608181.03,0.780521703
2016,Fire,Burbank Firefighters Pension Fund,25506320.52,34326443.93,28,0,15,28,-8820123.41,0.743051642
2016,Fire,Burlington Community FPD Firefighters Pension Fun,339920.57,601068.85,0,2,0,2,-261148.28,0.565526844
2016,Fire,Byron FPD Firefighters Pension Fund,11032236.63,13188782.45,11,0,7,11,-2156545.82,0.83648636
2016,Fire,Cairo Firefighters Pension Fund,377420.94,3576932.7,4,0,6,4,-3199511.76,0.105515248
2016,Fire,Calumet City Firefighters Pension Fund,33430536.51,65984846.8,53,2,33,55,-32554310.29,0.506639602
2016,Fire,Canton Fire Pension Fund,7360489.7,17306071.15,16,0,16,16,-9945581.45,0.425312576
2016,Fire,Carbondale Fire Pension Fund,13614178.3,28691268.59,26,3,31,29,-15077090.29,0.474505972
2016,Fire,Carbondale Township Firefighters Pension Fund,1237561.69,923584.59,4,0,0,4,313977.1,1.339954892
2016,Fire,Carol Stream FPD Firefighters Pension Fund,36812499.43,50393544.75,51,0,22,51,-13581045.32,0.730500298
2016,Fire,Carpentersville Firefighters Pension Fund,21099199.66,29319086.32,34,1,10,35,-8219886.66,0.719640422
2016,Fire,Carterville Firefighter's Pension Fund,451403.35,1025135.13,5,0,1,5,-573731.78,0.440335461
2016,Fire,Cary FPD Firefighters Pension Fund,3953032.81,4673127.89,6,0,0,6,-720095.08,0.84590726
2016,Fire,Central Stickney FPD Firefighters Pension Fund,0,0,0,0,0,0,0,0
2016,Fire,Centralia Firefighters Pension Fund,12063621.06,18379678.32,17,0,17,17,-6316057.26,0.656356485
2016,Fire,Centralia FPD Firefighters Pension Fund,478196.38,810483.32,1,0,2,1,-332286.94,0.590013845
2016,Fire,Champaign Firefighters Pension Fund,79097568.9,100501996.2,100,1,50,101,-21404427.25,0.787024855
2016,Fire,Channahon Fire Protection District Firefighters Pe,5194315.32,3316965.34,17,0,0,17,1877349.98,1.565984202
2016,Fire,Charleston Firefighters Pension Fund,13921052.97,30611276.57,34,1,30,35,-16690223.6,0.454768782
2016,Fire,Chatham FPD Firefighter's Pension Fund,2780417.69,4190620.12,18,0,0,18,-1410202.43,0.663485978
2016,Fire,Cherry Valley FPD Firefighter's Pension Fund,3309939.34,4017043.37,17,0,0,17,-707104.03,0.823974012
2016,Fire,Chicago Heights Firefighters Pension Fund,34735374.17,77766087.3,55,2,55,57,-43030713.13,0.446664804
2016,Fire,Chicago Ridge Firefighters Pension Fund,11627767.64,19414118.44,13,0,9,13,-7786350.8,0.598933589
2016,Fire,Cicero Firefighters Pension Fund,30561200.14,98532018.58,75,0,51,75,-67970818.44,0.310165168
2016,Fire,Clarendon Hills Firefighters Pension Fund,1342858.28,1630963.03,1,0,0,1,-288104.75,0.823352986
2016,Fire,Clinton Firefighters Pension Fund,1729588.93,2798741.76,3,0,3,3,-1069152.83,0.617988038
2016,Fire,Coal City Firefighter's Pension Fund,1233597.56,1409956.76,9,0,0,9,-176359.2,0.874918717
2016,Fire,Collinsville Firefighters Pension Fund,22330430.7,29545481.1,31,0,23,31,-7215050.4,0.755798514
2016,Fire,Country Club Hills Firefighters Pension Fund,7471541.01,13682329.44,18,2,6,20,-6210788.43,0.546072293
2016,Fire,Countryside FPD Firefighters Pension Fund,26051909.73,37545732.54,32,2,18,34,-11493822.81,0.693871393
2016,Fire,Crystal Lake Firefighters Pension Fund,30370314.13,43362831.58,59,4,13,63,-12992517.45,0.700376637
2016,Fire,Danville Firefighters Pension Fund,10217746,61708672.43,44,0,55,44,-51490926.43,0.165580389
2016,Fire,Darien Woodridge FPD Firefighters Pension Fund,19468589.4,29590675.69,33,2,15,35,-10122086.29,0.65792987
2016,Fire,Decatur Firefighters Pension Fund,74471421.83,132539392.7,107,2,80,109,-58067970.91,0.561881417
2016,Fire,Deerfield-Bannockburn Fire Protection District,36132600.23,46014165.19,40,3,21,43,-9881564.96,0.785249501
2016,Fire,Dekalb Firefighters Pension Fund,27525160.2,70206337.36,55,0,41,55,-42681177.16,0.392060906
2016,Fire,Des Plaines Firefighters Pension Fund,73709694.36,138308476.8,92,0,70,92,-64598782.46,0.532936925
2016,Fire,Dixon Community FPD Firefighter Pension Fund,4742289.12,8831781.61,9,1,7,10,-4089492.49,0.536957245
2016,Fire,Dixon Firefighters Pension Fund,8519792.82,16955635.87,17,0,16,17,-8435843.05,0.502475571
2016,Fire,Dolton Firefighters Pension Fund,12689826.38,18452493,23,0,9,23,-5762666.62,0.687702544
2016,Fire,Downers Grove Firefighters Pension Fund,50199287.99,89520839.41,75,0,39,75,-39321551.42,0.560755332
2016,Fire,Duquoin Firefighters Pension Fund,2901626.71,6492346.52,7,0,4,7,-3590719.81,0.446930351
2016,Fire,East Alton Firefighters Pension Fund,1973002.44,7498913.9,7,0,3,7,-5525911.46,0.263105093
2016,Fire,East Dundee/Countryside FPD Firefighters Pension F,2510190.83,4810244.12,3,0,1,3,-2300053.29,0.521842711
2016,Fire,East Joliet FPD Firefighters Pension Fund,2721999.96,1658392,10,0,3,10,1063607.96,1.641348945
2016,Fire,East Moline Firefighters Pension Fund,23613494.61,33784158.64,34,1,25,35,-10170664.03,0.698951685
2016,Fire,East Peoria Firefighters Pension Fund,21356840.13,37143141.59,41,2,18,43,-15786301.46,0.574987446
2016,Fire,East St Louis Firefighters Pension Fund,8035346.73,59839694.25,49,0,42,49,-51804347.52,0.134281213
2016,Fire,Edwardsville Firefighters Pension Fund,13539317.37,20967918.57,28,0,14,28,-7428601.2,0.64571585
2016,Fire,Effingham Firefighters Pension Fund,9428962.81,14685364.82,15,1,10,16,-5256402.01,0.642065276
2016,Fire,Elburn/Countryside FPD Firefighters Pension Fund,7099507.4,8931721.56,24,4,0,28,-1832214.16,0.794864389
2016,Fire,Elgin Firefighters Pension Fund,75865786.05,154848345.1,129,3,67,132,-78982559.02,0.489936047
2016,Fire,Elk Grove Village Firefighters Pension Fund,65050321.33,118300218.7,88,1,70,89,-53249897.33,0.549874904
2016,Fire,Elmhurst Firefighters Pension Fund,39611021.37,58445486.39,39,1,31,40,-18834465.02,0.677743036
2016,Fire,Elmwood Park Firefighters Pension Fund,13744071.77,32729585.12,26,0,18,26,-18985513.35,0.419928078
2016,Fire,Elwood Fire Protection District,1306602.72,1656858.47,1,0,0,1,-350255.75,0.788602493
